PSurf_Autumn,PSurf_Spring,PSurf_Summer,PSurf_Winter,Rainf_Autumn,Rainf_Spring,Rainf_Summer,Rainf_Winter,Snowf_Autumn,Snowf_Spring,Snowf_Summer,Snowf_Winter,Tair_Autumn,Tair_Spring,Tair_Summer,Tair_Winter,Wind_Autumn,Wind_Spring,Wind_Summer,Wind_Winter,sand % topsoil,silt % topsoil,clay % topsoil,pH water topsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,CEC topsoil,CaCO3 % topsoil,C/N topsoil
0.5923805,0.58098125,0.5766301,0.59721947,0.18448177,1.0,0.4876551,0.20478037,2.7886681e-08,3.980334e-08,0.0,6.7218814e-08,0.5833435,0.5176697,0.791687,0.43758774,0.76796436,0.7457019,0.7903017,0.7150242,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.66961193,0.6587224,0.65447664,0.6757641,0.095885545,0.8052492,0.47511208,0.37190136,2.7886681e-08,2.4689525e-08,0.0,1.0230968e-07,0.6188545,0.54720306,0.83213234,0.47256088,0.6571555,0.6543752,0.7093216,0.65340143,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.6939788,0.6836262,0.67964315,0.70040894,0.08991441,0.60260534,0.38156807,0.25284353,2.7886681e-08,2.3328232e-08,0.0,7.300468e-08,0.57061386,0.5133915,0.7948284,0.4373684,0.5838356,0.6021799,0.6367341,0.6237646,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.67720604,0.6673598,0.66372347,0.6829338,0.1815264,0.52659965,0.48122525,0.14083931,2.7886681e-08,0.0,0.0,7.9299994e-08,0.49440193,0.4519806,0.7296486,0.37400818,0.5110675,0.53930724,0.5487509,0.61391443,0.43651694,0.4523501,0.6205981,0.6141385,0.5111578,0.545977,0.28852457,0.33404946,0.5789993,0.019900499,0.55847836
0.6600876,0.65106344,0.6474557,0.6650758,0.21594313,0.40288973,0.31038713,0.1550546,9.240867e-09,0.0,0.0,2.3488647e-08,0.456213,0.42237663,0.7017708,0.3565235,0.514941,0.53137934,0.5020119,0.7097247,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.6555309,0.64731884,0.6439295,0.6603708,0.28071877,0.4565797,0.1937595,0.24693438,0.0,0.0,0.0,1.5673889e-08,0.38762093,0.36317444,0.6523037,0.3154049,0.5253625,0.53533447,0.49667394,0.7543035,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.54834366,0.54024076,0.5377569,0.55171156,0.31702217,0.5005616,0.60281134,0.2712883,0.0,0.0,0.0,5.1852165e-08,0.3597355,0.33991814,0.6493645,0.3133564,0.5408411,0.5481988,0.5296718,0.7620142,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.51911926,0.5111933,0.5088401,0.5221243,0.5653815,0.5586556,0.74671453,0.35885832,0.0,0.0,0.0,1.13904164e-07,0.33427238,0.3145275,0.6277733,0.30947685,0.59099436,0.59403,0.5811367,0.8087023,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.45520973,0.44724083,0.44496155,0.45735312,0.38122323,0.7421502,0.6732804,0.26212266,0.0,0.0,0.0,9.402671e-08,0.29867744,0.28499222,0.5907726,0.29652786,0.65757537,0.6705092,0.6428939,0.91069525,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.4110279,0.40378237,0.40171862,0.41239452,0.20929632,0.3816312,0.9206028,0.19211808,0.0,0.0,0.0,6.287223e-08,0.20714188,0.2046032,0.49153328,0.22431564,0.6591964,0.6179801,0.64231896,0.93781406,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.42544317,0.41864586,0.41654873,0.42661142,0.30335966,0.36074322,0.31833217,0.27370194,0.0,0.0,0.0,6.882507e-08,0.14365768,0.13477325,0.38904953,0.17617226,0.46286213,0.37979853,0.47665393,0.7947981,0.27469486,0.7408366,0.60856616,0.7275405,0.6431112,0.36015326,0.5180328,0.39849624,0.87498236,0.4330074,0.5180088
0.27843904,0.27112818,0.26956844,0.27770758,0.34405074,0.37060922,0.26326773,0.42073587,0.0,0.0,0.0,1.1771402e-07,0.052288055,0.045827866,0.24277115,0.10805893,0.3802346,0.17125082,0.31074643,0.75391585,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.1641407,0.15704775,0.15280485,0.16430569,0.44681856,0.320953,0.096952476,0.6381768,0.0,1.638586e-08,0.0,1.10852746e-07,0.0,0.0,0.06851959,0.035844803,0.22401285,0.0,0.12928498,0.4250185,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.36344385,0.35875416,0.35251856,0.36685228,0.7339945,0.47836626,0.30280766,0.65915835,1.8250152e-08,1.2494459e-08,0.0,7.219522e-08,0.04717827,0.0,0.10916901,0.13505363,0.17531478,0.0,0.045264244,0.29295605,0.6938467,0.22229409,0.33241874,0.77908695,0.4814036,0.4137931,0.17049178,0.2373792,0.6111345,0.054554816,0.946985
0.37525702,0.37223387,0.36613607,0.3785963,0.8155894,0.65573704,0.38364863,0.67604613,1.7816118e-08,1.3769663e-08,0.0,8.778211e-08,0.034532547,0.0,0.028579712,0.1441288,0.12536013,0.0,0.022117794,0.2749433,0.19239964,0.9072876,0.5751115,0.7452136,0.72461194,0.5229885,0.32786882,0.25886148,0.72501755,0.07788643,0.80129504
0.40719748,0.4076028,0.40314817,0.40976954,1.0,0.7722974,0.36989707,0.43089184,2.029001e-08,0.0,0.0,4.991962e-08,0.04977417,0.0,0.0,0.17997742,0.0,0.0,0.0,0.061350882,0.53844213,0.26800346,0.6367384,0.66863036,0.87726384,0.39846742,1.0,0.7099893,0.7002114,0.23297308,0.5503845
0.8520775,0.86105585,0.8586569,0.85626554,0.5815848,0.8074465,0.69475174,0.38895914,1.9211003e-08,0.0,0.0,4.930916e-08,0.26844406,0.10710335,0.0,0.40612793,0.15959442,0.0,0.026512384,0.26769525,0.15395744,0.716257,0.93196094,0.718704,0.90572447,0.4051724,0.7836066,0.42534915,1.0,0.34139648,0.53419673
0.6325526,0.62687683,0.6288748,0.6391201,0.31020853,0.8595824,0.8094102,0.42301276,1.8151594e-08,0.0,0.0,4.6003574e-08,0.98718643,0.97888565,0.6746063,0.9954643,0.450755,0.4379729,0.39189243,0.69743854,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.58064365,0.57510996,0.5744176,0.58729744,0.25087085,0.60852015,0.65723664,0.7203829,1.2795819e-08,0.0,0.0,6.6286056e-08,0.9464855,0.9302387,0.65605545,0.9471035,0.5040258,0.5136744,0.38958025,0.7269197,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.41947508,0.41423845,0.40858412,0.4255352,0.22473904,0.52472806,0.1615097,0.78978515,8.554728e-09,2.2298112e-08,0.0,9.176399e-08,0.8499222,0.841362,0.5847931,0.85718536,0.51988065,0.58159554,0.42528903,0.7253501,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.43013382,0.42464256,0.41819382,0.43639708,0.33268234,0.38612854,0.1333288,0.98744,0.0,1.3367485e-08,0.0,6.558077e-08,0.8321667,0.8096218,0.5848923,0.82857704,0.40574706,0.5254477,0.40271378,0.68735856,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5005188,0.49473524,0.48872995,0.5074067,0.322513,0.32897455,0.29058358,0.89131975,0.0,0.0,0.0,8.447666e-08,0.8702698,0.83501434,0.64409256,0.8526478,0.32087004,0.4770428,0.36920035,0.64179343,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5229783,0.5167093,0.510797,0.52990675,0.5866972,0.4153008,0.70594096,0.6674186,0.0,0.0,0.0,1.0866196e-07,0.89564705,0.8455715,0.70015144,0.8655968,0.30238295,0.43835127,0.3493719,0.5821292,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5384846,0.53191376,0.52596855,0.54517317,0.8414451,0.4270177,0.6428843,0.56211877,0.0,0.0,0.0,8.885162e-08,0.90075684,0.8497791,0.73451424,0.861063,0.35746706,0.45600235,0.33423042,0.5552198,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5420933,0.5348816,0.5287137,0.54856396,1.0,0.42063695,0.9332446,0.44798157,1.8689098e-08,0.0,0.0,1.099005e-07,0.8881092,0.82224846,0.73765755,0.8324547,0.3974352,0.48493302,0.3362676,0.5184968,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5131426,0.5052285,0.49833918,0.519361,0.88599515,0.69567025,0.91127044,0.39184257,0.0,0.0,0.0,7.943383e-08,0.81700706,0.75034904,0.68494606,0.7557049,0.40482748,0.51258576,0.3701998,0.51029485,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5159397,0.5073981,0.5002122,0.52220106,0.48579076,0.6972592,0.45399535,0.58412206,0.0,0.0,0.0,5.2601138e-08,0.8118973,0.7334404,0.7036972,0.7314167,0.4216478,0.5058609,0.38231146,0.52325135,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.43633032,0.42707253,0.41887712,0.44130754,0.3700017,0.5684383,0.11898007,0.496084,0.0,0.0,0.0,5.1090943e-08,0.7687664,0.6869335,0.69143486,0.6744213,0.4307722,0.45684707,0.373078,0.5185426,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.42642832,0.416718,0.40831137,0.43065262,0.46763006,0.66559505,0.14861822,0.4028683,0.0,0.0,0.0,6.258752e-08,0.7484169,0.65940285,0.70085716,0.6392288,0.43177426,0.42213905,0.40506518,0.48230988,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.4711938,0.46125126,0.45304918,0.47571516,0.5165032,0.67012036,0.038821943,0.51939976,0.0,0.0,0.0,3.130034e-08,0.7535229,0.6551914,0.738266,0.6260586,0.34950995,0.30587065,0.358634,0.38389474,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.50384665,0.49374485,0.48531103,0.5089264,0.5811943,0.6895877,0.2784895,0.7904078,0.0,0.0,0.0,1.3277931e-08,0.7331734,0.6382866,0.7538738,0.59972,0.22352946,0.13376272,0.2934065,0.2530517,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5838728,0.5738945,0.56584835,0.59023,0.5876975,0.77380717,0.5398478,0.7727833,0.0,1.0009234e-08,0.0,6.3170607e-09,0.80436134,0.6932831,0.8657856,0.6526184,0.496943,0.35226166,0.52428305,0.405901,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6388173,0.6288171,0.621531,0.6457329,0.5496625,0.6381279,0.5684084,0.88896334,1.5337706e-08,1.2518657e-08,0.0,5.1424347e-08,0.78660583,0.67637634,0.88454247,0.6283264,0.98797965,0.80111516,0.84810245,0.7784936,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.6584673,0.6484008,0.6417899,0.6653037,0.56469285,0.4718293,0.48371732,0.7959446,0.0,1.6572107e-08,0.0,1.3404076e-07,0.7561207,0.65733147,0.9001503,0.59993744,1.0,1.0000001,1.0,0.9618884,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.5654588,0.5548463,0.5491996,0.5699458,0.5057622,0.47720468,0.13726932,0.55966115,0.0,3.0078375e-08,0.0,1.8752355e-07,0.65955925,0.5790138,0.83193016,0.50980186,1.0,0.93275726,0.96157694,0.9245432,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.5427289,0.53159285,0.5268159,0.54645634,0.6901424,0.4202996,0.27099127,0.46914193,0.0,8.642394e-08,0.0,1.2120708e-07,0.603611,0.5345764,0.8039532,0.45961,0.90355635,0.8128351,0.8726561,0.7955007,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.59175014,0.58075285,0.57643557,0.5962081,0.922505,0.40083778,0.14202654,0.43815258,0.0,6.0458284e-08,0.0,1.6165866e-07,0.5909653,0.5260868,0.8070946,0.44849205,0.7535007,0.722108,0.78561544,0.6684435,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.6470008,0.63664055,0.6325617,0.6523957,0.7363875,0.5063734,0.30546898,0.43288955,0.0,2.6124708e-08,0.0,9.8592444e-08,0.61382866,0.55148315,0.8444996,0.47483063,0.5958421,0.5824708,0.66323113,0.5641511,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.73059607,0.7208748,0.7170329,0.73701906,0.8686544,0.4351045,0.51250124,0.4518859,0.0,6.3197025e-09,0.0,1.6012945e-07,0.5833435,0.5281582,0.8227062,0.45075798,0.53541434,0.5455159,0.58856857,0.5691121,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7317133,0.72245216,0.7189512,0.73767376,0.888847,0.62715816,0.40332964,0.55130994,0.0,4.0252665e-08,0.0,2.2523149e-07,0.5401306,0.49213982,0.7886448,0.4223709,0.5178442,0.5479311,0.54007757,0.62416965,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7364831,0.7280431,0.7246351,0.74201775,0.84087527,0.6998197,0.4604541,0.3828279,0.0,6.4595646e-08,0.0,2.2708582e-07,0.5197792,0.4731636,0.78256226,0.4160061,0.50957,0.5307249,0.48680687,0.68809,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.69965506,0.6919632,0.68904257,0.704288,0.6876961,0.5535276,0.85808927,0.4314265,0.0,6.7778934e-08,0.0,8.493445e-08,0.4129963,0.3842888,0.692646,0.3440132,0.5192652,0.5261954,0.47226858,0.7356587,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.65800714,0.65074444,0.6484008,0.661778,0.57057333,0.4714092,0.3470224,0.4167988,0.0,4.2221927e-08,0.0,7.11081e-08,0.39264488,0.36317444,0.6897087,0.3444519,0.548417,0.54677165,0.5019598,0.7869894,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.6139612,0.6070757,0.60530853,0.61721563,0.24157122,0.36543983,0.38491055,0.45197847,0.0,3.9036756e-08,0.0,2.972065e-08,0.38511086,0.35261536,0.6930542,0.364645,0.5999477,0.5649837,0.51953423,0.85321707,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.554121,0.5473552,0.54606056,0.55633163,0.3555664,0.2606675,0.09876021,0.59564257,0.0,2.0445677e-08,0.0,1.2327687e-08,0.33167648,0.310318,0.643486,0.3274021,0.6678524,0.62805474,0.57114744,0.9544427,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.4748745,0.4681983,0.46735287,0.47577477,0.2716305,0.39468122,0.24963334,0.73524404,0.0,2.2810443e-08,0.0,0.0,0.24273491,0.21930122,0.53491783,0.25292206,0.6952865,0.64338624,0.6139015,1.0,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.4619608,0.45560312,0.45420456,0.46245813,0.3859193,0.60437036,0.45777482,0.59334135,0.0,2.4379954e-08,0.0,0.0,0.19449615,0.17279434,0.45098495,0.22453499,0.51890266,0.4629525,0.5137434,0.85463387,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.34172058,0.33480406,0.33419847,0.3403263,0.43765512,0.5444962,0.56869715,0.39806965,2.2654712e-08,1.7816669e-08,0.0,3.056723e-08,0.118284225,0.09447479,0.3172779,0.1679802,0.3198247,0.18572712,0.30938482,0.72920567,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.16143179,0.15347195,0.15218306,0.1595006,0.48417464,0.5066217,0.48369873,0.39107093,2.1238503e-08,1.8332763e-08,0.0,6.6212934e-08,0.0,0.0,0.10278511,0.047185898,0.30458713,0.0020945072,0.17806816,0.6282719,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.34403706,0.33850908,0.333838,0.34558296,0.4631931,0.46688962,0.72443557,0.44956866,8.210563e-09,2.4495712e-08,0.0,7.934961e-08,0.034532547,0.0,0.09984207,0.12437439,0.21717763,0.0,0.061933637,0.42135447,0.7836919,0.21021992,0.14137521,0.73784983,0.14634539,0.29310346,0.07868852,0.16219121,0.22832978,0.040144112,0.7203561
0.47797298,0.4751892,0.46937323,0.4810648,0.4968544,0.4667642,0.44108015,0.40411463,0.0,7.540485e-08,0.0,7.4678546e-08,0.08017731,0.0077381134,0.062641144,0.19044113,0.30024195,0.0,0.15900385,0.4829455,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.4022646,0.40213728,0.3974595,0.40430164,0.63991106,0.15340364,0.16341463,0.4999241,2.7886681e-08,8.642394e-08,0.0,8.998127e-08,0.021800995,0.0,0.0,0.15795708,0.0,0.0,0.0,0.058454335,0.32402158,0.3393704,1.0,0.51251847,1.0,0.8103448,0.6295082,0.79591846,1.0,0.025733402,0.78510725
0.81877184,0.827075,0.82414246,0.82264996,0.48727468,0.06367856,0.25022343,0.6014273,2.7886681e-08,8.642394e-08,0.0,1.4076822e-07,0.20487976,0.060525894,0.0,0.35140228,0.03039074,0.0,0.0,0.20444518,0.29633826,0.3668607,1.0,0.59646535,0.59718627,0.48275864,0.4557377,0.38775513,1.0,0.027963633,0.55847836
0.62450457,0.618711,0.62057686,0.6310477,0.65022707,0.055555463,0.25065655,0.55465233,2.4119531e-08,8.642394e-08,0.0,2.3192719e-07,0.98978233,0.9894428,0.6746063,1.0,0.47845674,0.43436897,0.39176476,0.7194,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.59755754,0.59185743,0.59150314,0.60461426,0.5807954,0.080071986,0.4402548,0.6506429,0.0,8.642394e-08,0.0,3.2199407e-07,0.9515915,0.94293404,0.65605545,0.95822334,0.5120038,0.48670733,0.3767308,0.728059,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.53318787,0.527586,0.524148,0.5405936,0.7543547,0.12394291,0.28229195,0.4550117,0.0,8.642394e-08,0.0,3.3099974e-07,0.92362213,0.91119385,0.6531143,0.9253025,0.46758163,0.48725855,0.36867404,0.64473265,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.50208616,0.49611282,0.49115992,0.50950813,1.0,0.15436482,0.465486,0.5280876,0.0,8.642394e-08,0.0,3.3099974e-07,0.87537956,0.8540611,0.6190529,0.8703537,0.43012214,0.5108031,0.3720008,0.6157426,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.49571657,0.48960686,0.4839158,0.50290585,1.0,0.20593071,0.58320457,0.48095348,0.0,8.642394e-08,0.0,3.3099974e-07,0.85243607,0.82652855,0.61611557,0.83947945,0.3981508,0.5543736,0.38825345,0.6668944,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5053873,0.49905348,0.49332142,0.5122409,0.61262584,0.1789,0.3460764,0.3391851,0.0,8.642394e-08,0.0,2.0969016e-07,0.84238434,0.8138313,0.6348686,0.8283596,0.39255726,0.5552701,0.3989792,0.6875642,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.49474478,0.487998,0.48211765,0.50076437,0.30166647,0.15820181,0.3044946,0.5735147,0.0,4.0251468e-08,0.0,9.3079656e-08,0.8271427,0.7926464,0.64429474,0.80633545,0.45194912,0.5523952,0.40377867,0.6381069,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.44112396,0.43405247,0.4269843,0.4464178,0.36362323,0.36349165,0.16483438,0.6788546,0.0,2.1379151e-08,0.0,4.725388e-08,0.78652,0.7524853,0.62260246,0.7645588,0.45158434,0.53601277,0.3913622,0.540634,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.4227686,0.4149289,0.40725565,0.4279313,0.26603714,0.42826372,0.38652068,0.7629925,0.0,7.352753e-09,0.0,3.5197065e-08,0.73568535,0.69535255,0.58540154,0.70097923,0.4234748,0.5361923,0.38751042,0.51449865,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.39396715,0.38524294,0.377141,0.3986702,0.4955592,0.42688715,0.38672805,0.55164254,0.0,5.5011253e-09,0.0,4.510677e-08,0.71793175,0.6657505,0.59796906,0.6635189,0.457304,0.5483278,0.41747844,0.54087275,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.38476038,0.37530708,0.36678553,0.38922358,0.65261126,0.48766124,0.4568575,0.633394,2.6408149e-08,1.3167842e-08,0.0,1.09320034e-07,0.69758034,0.6340103,0.60121346,0.6240101,0.49881506,0.53037393,0.42893195,0.58160144,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.34448957,0.3345008,0.32555532,0.34781837,0.39539424,0.49148917,0.36315855,0.4608896,2.7886681e-08,1.6789445e-08,0.0,1.5273521e-07,0.6849327,0.61496544,0.6231098,0.59108543,0.6125951,0.58361685,0.49206376,0.65771383,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.23753357,0.22668743,0.21753502,0.23876858,0.39931086,0.41789007,0.42481092,0.44968626,2.7886681e-08,1.8904998e-08,0.0,1.2148695e-07,0.639122,0.5663185,0.61074257,0.5384083,0.4084941,0.40464294,0.43334258,0.44690853,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.37912703,0.3685155,0.36025572,0.38201332,0.26719782,0.30112487,0.54374754,0.62485445,2.7886681e-08,1.6929977e-08,0.0,1.7974796e-07,0.63409805,0.5578289,0.6480465,0.5188751,0.22016585,0.19252789,0.33709025,0.27154654,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5822749,0.5722866,0.5646496,0.5884342,0.28271964,0.41961956,0.2172733,0.49411944,2.7886681e-08,1.7480092e-08,0.0,3.0418784e-07,0.7764721,0.67210007,0.8283806,0.63059616,0.5305886,0.39926708,0.55740213,0.44582003,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.6144819,0.60447645,0.59732056,0.6209898,0.4748856,0.31067318,0.34039643,0.36410698,2.7886681e-08,7.2318436e-09,0.0,2.4742087e-07,0.7510109,0.6529865,0.85027885,0.60198784,1.0,0.9401134,0.95837414,0.89197356,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.64483166,0.6347275,0.6280093,0.651464,0.21015307,0.25954568,0.16162413,0.29713354,2.7886681e-08,4.8051256e-09,0.0,2.0074506e-07,0.7281494,0.63821983,0.8658886,0.5779171,1.0,1.0000001,1.0,0.9542479,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5929036,0.5823989,0.576591,0.5978427,0.3553914,0.04859966,0.14955702,0.546281,7.4125492e-09,0.0,0.0,1.1752729e-07,0.6773968,0.59585,0.84734154,0.52523804,1.0,0.8698653,0.90142787,0.82186633,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5746031,0.5639,0.5589943,0.57852983,0.34461215,0.25137657,0.27903903,0.39768192,1.1389808e-08,5.869698e-09,0.0,1.7048063e-07,0.6265602,0.5599003,0.82868767,0.4814148,0.8787756,0.77658546,0.8376508,0.7645368,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6142349,0.6036558,0.59942484,0.618433,0.55944717,0.4267866,0.5955185,0.37266484,0.0,3.928826e-09,0.0,1.08324826e-07,0.59607506,0.5323677,0.8194618,0.45053864,0.7516787,0.6932577,0.7732105,0.64695245,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.64800596,0.6380124,0.63416004,0.6526785,0.5663129,0.4299174,0.5087964,0.2447702,0.0,0.0,0.0,8.7189306e-08,0.61634064,0.55776215,0.8629494,0.47482872,0.59733033,0.5631286,0.66353405,0.54555875,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
