lon,lat,PSurf_Autumn,PSurf_Spring,PSurf_Summer,PSurf_Winter,Qair_Autumn,Qair_Spring,Qair_Summer,Qair_Winter,Rainf_Autumn,Rainf_Spring,Rainf_Summer,Rainf_Winter,Snowf_Autumn,Snowf_Spring,Snowf_Summer,Snowf_Winter,Tair_Autumn,Tair_Spring,Tair_Summer,Tair_Winter,Wind_Autumn,Wind_Spring,Wind_Summer,Wind_Winter,spatial_ref_Autumn,spatial_ref_Spring,spatial_ref_Summer,spatial_ref_Winter,sand % topsoil,sand % subsoil,silt % topsoil,silt% subsoil,clay % topsoil,clay % subsoil,pH water topsoil,pH water subsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,BS % topsoil,BS % subsoil,CEC topsoil,CEC subsoil,CEC clay topsoil,CEC Clay subsoil,CaCO3 % topsoil,CaCO3 % subsoil,BD topsoil,BD subsoil,C/N topsoil,C/N subsoil
1.75,30.75,95140.7421875,94976.2890625,94831.3359375,95582.4765625,0.00554730836302042,0.004499617498368025,0.004972982686012983,0.0038408776745200157,3.6529090721160173e-06,4.542176156974165e-06,2.5150297773279817e-06,1.9605140550993383e-06,0.0,2.599925430502026e-08,0.0,7.073214192132582e-08,295.1532897949219,294.02283,306.3326110839844,284.0066833496094,3.7662477493286133,4.700706481933594,4.263718128204346,4.2394118309021,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
1.75,31.25,94808.703125,94646.609375,94514.2109375,95236.71875,0.005708956625312567,0.004563278518617153,0.0051536839455366135,0.003869496053084731,2.7625974325928837e-06,3.886319518642267e-06,2.5150297773279817e-06,1.4378945252246922e-06,0.0,4.625754357334699e-08,0.0,5.739592978670771e-08,294.78515625,293.52283,306.0674133300781,283.8133544921875,3.723341941833496,4.63555383682251,4.227361679077148,4.143300533294678,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
1.75,31.75,95201.5625,95047.6328125,94894.875,95646.6171875,0.005766613408923149,0.0045873685739934444,0.005238716956228018,0.003843589685857296,2.1364676285884343e-06,3.6541059671435505e-06,1.2236645261509693e-06,1.511124764874694e-06,0.0,3.9089609771281175e-08,0.0,5.017460580347688e-08,294.4521789550781,293.12173,305.7358703613281,283.7855529785156,3.679899215698242,4.5028862953186035,4.165676593780518,4.111063003540039,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
1.75,32.25,93911.578125,93762.2734375,93664.5,94298.7890625,0.0055975536815822124,0.004461350850760937,0.005181874148547649,0.0036048530600965023,2.7589746878220467e-06,3.650088046924793e-06,6.929138862687978e-07,1.4347095884659211e-06,2.7886681852606898e-08,3.4435540641197804e-08,0.0,5.368828936980208e-08,293.1851501464844,291.72174,304.6054382324219,282.72332763671875,3.8419153690338135,4.553533554077148,4.2597198486328125,4.33113431930542,0.0,0.0,0.0,0.0,58.3,51.650001525878906,20.950000762939453,23.65,20.75,24.45,7.65,7.7,0.6349999904632568,0.3199999928474426,0.08,0.02,84.5,95.0,10.100000381469727,9.649999618530273,57.0,40.0,13.050000190734863,19.100000381469727,1.4,1.45,10.5,10.0
1.75,32.75,92910.921875,92762.34375,92702.5625,93256.328125,0.0058663589879870415,0.004641120787709951,0.005361913703382015,0.003688499331474304,2.5368447040818864e-06,3.197696742063272e-06,3.273325717145781e-07,1.7393780353813781e-06,2.7886681852606898e-08,1.285194706213133e-08,0.0,2.9439348736559623e-08,292.55108642578125,290.95544,303.9065246582031,282.2578125,3.8942947387695312,4.507713317871094,4.296099662780762,4.357738494873047,0.0,0.0,0.0,0.0,58.3,51.650001525878906,20.950000762939453,23.65,20.75,24.45,7.65,7.7,0.6349999904632568,0.3199999928474426,0.08,0.02,84.5,95.0,10.100000381469727,9.649999618530273,57.0,40.0,13.050000190734863,19.100000381469727,1.4,1.45,10.5,10.0
1.75,33.25,90734.5078125,90585.0234375,90622.328125,90988.6484375,0.005911159794777632,0.004718887619674206,0.005551823414862156,0.0036490149796009064,2.9633406484208535e-06,3.767098405660363e-06,4.404203082231106e-07,1.9837480067508295e-06,2.3676506089032046e-08,8.357111447310217e-09,0.0,4.964543975916058e-08,290.95220947265625,289.29022,302.40869140625,280.9299621582031,3.835435152053833,4.295836448669434,4.11677360534668,4.465214252471924,0.0,0.0,0.0,0.0,58.3,51.650001525878906,20.950000762939453,23.65,20.75,24.45,7.65,7.7,0.6349999904632568,0.3199999928474426,0.08,0.02,84.5,95.0,10.100000381469727,9.649999618530273,57.0,40.0,13.050000190734863,19.100000381469727,1.4,1.45,10.5,10.0
1.75,33.75,87216.6875,87060.28125,87229.8359375,87345.1484375,0.006301568821072578,0.005049271043390036,0.005915283691138029,0.003910562489181757,3.272969934187131e-06,3.941806880902732e-06,8.049049142755393e-07,1.887375901787891e-06,0.0,0.0,0.0,7.680723967951053e-08,289.5342254638672,287.46503,300.478271484375,279.2366638183594,3.5899739265441895,3.640406370162964,3.4186110496520996,4.095041275024414,0.0,0.0,0.0,0.0,61.55,55.81999969482422,21.170000076293945,23.75,17.4,20.25,7.69,7.79,0.4359999895095825,0.29499998688697815,0.048,0.025,91.8,95.1,9.75,9.800000190734863,66.2,49.8,9.199999809265137,19.6299991607666,1.47,1.44,11.600000381469727,12.1
1.75,34.25,88221.5078125,88096.3671875,88180.875,88416.5625,0.006652008276432753,0.0053611379116773605,0.006141974590718746,0.004397422540932894,3.0696696740051266e-06,3.966392341681058e-06,1.8472462670615641e-06,1.80342703970382e-06,2.7886681852606898e-08,0.0,0.0,7.917930844314469e-08,289.5342254638672,287.46503,300.2130126953125,279.5744323730469,3.5253589153289795,3.483626127243042,3.2123100757598877,3.639230489730835,0.0,0.0,0.0,0.0,50.56,48.22999954223633,29.280000686645508,28.83,20.17,22.89,7.94,7.9,0.367000013589859,0.3240000009536743,0.034,0.032,93.4,93.7,8.880000114440918,9.069999694824219,54.5,49.9,7.449999809265137,6.059999942779541,1.53,1.47,10.800000190734863,10.9
1.75,34.75,89393.578125,89292.5078125,89333.5859375,89635.421875,0.006812926847487688,0.005324545316398144,0.006619798950850964,0.004488258622586727,4.278027518012095e-06,4.165016889601247e-06,2.317592588951811e-06,1.6423186934844125e-06,1.1133929334050663e-08,0.0,0.0,1.080821192545045e-07,289.5342254638672,287.46503,299.8141174316406,279.80889892578125,3.6522724628448486,3.5054922103881836,3.2462966442108154,3.7340848445892334,0.0,0.0,0.0,0.0,64.155,55.63999938964844,21.334999084472656,27.525,14.65,16.695,7.545,7.675,0.2669999897480011,0.2045000046491623,0.026,0.0195,91.8,92.25,9.255000114440918,8.899999618530273,69.1,54.2,10.430000305175781,22.575000762939453,1.535,1.4,10.800000190734863,13.45
1.75,35.25,89816.765625,89733.125,89786.7109375,90040.40625,0.007710297126322985,0.005799427628517151,0.008247548714280128,0.004674436524510384,4.506488949118648e-06,4.320851985539775e-06,2.395022193013574e-06,1.5864783335928223e-06,8.52868353717895e-09,5.4403459515128816e-09,0.0,8.549169905336385e-08,289.5342254638672,287.46503,299.6815185546875,280.11553955078125,3.15960431098938,3.483626127243042,2.6736076176166534,3.2690162658691406,0.0,0.0,0.0,0.0,31.82,29.540000915527344,45.08000183105469,42.92,23.22,27.36,7.9,7.94,0.7120000123977661,0.3880000114440918,0.06,0.034,91.2,94.8,14.760000228881836,17.0,35.6,33.6,2.299999952316284,3.2200000286102295,1.38,1.44,13.399999618530273,10.6
1.75,35.75,91663.1796875,91614.3359375,91613.796875,91947.34375,0.008362624794244766,0.0063124424777925014,0.009192006837110966,0.005187448114156723,3.743255092558684e-06,4.688281933340477e-06,1.4503643797070254e-06,2.0316285826993408e-06,2.7886681852606898e-08,0.0,0.0,4.749056969899357e-08,290.1192321777344,287.46503,299.91632080078125,280.88446044921875,2.797879546880722,3.483626127243042,2.6736076176166534,2.6489462852478027,0.0,0.0,0.0,0.0,59.0,61.060001373291016,15.579999923706055,14.74,25.5,24.2,7.16,7.62,0.7839999794960022,0.335999995470047,0.16250001,0.074,85.2,93.6,14.399999618530273,12.239999771118164,47.8,41.8,5.880000114440918,14.600000381469727,1.36,1.52,10.0,5.6
1.75,36.25,96324.7265625,96361.2890625,96203.7265625,96758.1953125,0.00844794005388394,0.006521112605696544,0.009192006837110966,0.005473366443766281,2.4178880266845226e-06,3.7785009681101656e-06,6.55364374324563e-07,1.2102238997613313e-06,2.7886681852606898e-08,3.3113757069713756e-08,0.0,5.438615247044254e-08,292.5862731933594,289.0913,301.4499816894531,283.7189025878906,2.797879546880722,3.483626127243042,2.6736076176166534,2.7166783809661865,0.0,0.0,0.0,0.0,59.0,61.060001373291016,15.579999923706055,14.74,25.5,24.2,7.16,7.62,0.7839999794960022,0.335999995470047,0.16250001,0.074,85.2,93.6,14.399999618530273,12.239999771118164,47.8,41.8,5.880000114440918,14.600000381469727,1.36,1.52,10.0,5.6
2.25,20.75,94172.421875,94080.3984375,93979.3671875,94561.90625,0.004276523366570473,0.003212493844330311,0.007366912439465523,0.002165789483115077,2.246390977234114e-06,4.030222498840885e-06,4.6597995151387295e-07,1.4400973213923862e-06,2.7886681852606898e-08,2.0529563826698904e-08,0.0,4.5894328337681145e-08,301.1532897949219,300.58588,306.0760803222656,291.6722106933594,3.699327230453491,4.497232437133789,4.107757091522217,4.2812628746032715,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
2.25,21.25,95368.828125,95272.5546875,95126.34375,95811.0390625,0.00430310470983386,0.0032638381235301495,0.006895552389323711,0.002290919190272689,2.2209001144801732e-06,4.116451236768626e-06,3.002170103627577e-07,1.5909121202639653e-06,2.7886681852606898e-08,1.0638153469244571e-08,0.0,4.9058840545512794e-08,301.686279296875,301.01846,306.8445739746094,292.10333251953125,3.6316518783569336,4.353939533233643,3.9818177223205566,4.064948558807373,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
2.25,21.75,95820.0390625,95715.9609375,95546.1796875,96283.4609375,0.0042359731160104275,0.003210965543985367,0.006292527541518211,0.0023088231682777405,2.785774540825514e-06,4.023876499559265e-06,4.710319387868367e-07,1.690049316493969e-06,1.6748661124665887e-08,0.0,0.0,5.306658934500774e-08,301.5533142089844,300.68478,306.9456481933594,291.73443603515625,3.6318655014038086,4.305165767669678,3.841553211212158,3.9336087703704834,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
2.25,22.25,96041.609375,95930.390625,95743.921875,96517.5546875,0.004268590360879898,0.003236160147935152,0.005902399308979511,0.00237749214284122,3.0027940738364123e-06,3.626122634159401e-06,8.891996685633785e-07,1.9683141090354184e-06,2.7886681852606898e-08,0.0,0.0,2.370116192196292e-08,301.58624267578125,300.58478,307.2141418457031,291.534423828125,3.6757187843322754,4.300485134124756,3.7153782844543457,3.9213829040527344,0.0,0.0,0.0,0.0,41.81,35.189998626708984,35.709999084472656,37.09,22.48,27.57,8.27,8.06,0.19499999284744263,0.1770000010728836,0.023,0.013,100.0,100.0,6.440000057220459,5.489999771118164,59.7,50.6,21.799999237060547,21.809999465942383,1.53,1.4,10.0,14.1
2.25,22.75,95379.3828125,95258.3984375,95079.9609375,95830.3125,0.004221408162266016,0.003168977564200759,0.005506828427314758,0.0023840214125812054,2.9636109957209555e-06,3.205511120540905e-06,1.0823903267009882e-06,2.0968793705833377e-06,2.7886681852606898e-08,0.0,0.0,4.799763075880037e-08,301.3862609863281,300.18478,307.31524658203125,291.13446044921875,3.617591619491577,4.1913957595825195,3.649585247039795,3.8003571033477783,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
2.25,23.25,95213.640625,95084.1796875,94904.8671875,95655.4765625,0.004027208313345909,0.0029881366062909365,0.0049568722024559975,0.002277945401147008,3.408061274967622e-06,2.7375240279070567e-06,1.9731485281226924e-06,2.909014455099168e-06,0.0,0.0,0.0,1.0323463328631988e-07,300.7532958984375,299.38586,307.04998779296875,290.2344055175781,3.595590591430664,4.146999835968018,3.6473448276519775,3.713210105895996,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
2.25,23.75,95922.1328125,95785.3046875,95580.515625,96392.828125,0.00406423956155777,0.002973306691274047,0.004667267203330994,0.002306691138073802,3.0762855658394983e-06,2.560053189881728e-06,1.4710443565491005e-06,2.909014455099168e-06,0.0,0.0,0.0,1.7573000832271646e-07,300.8544006347656,299.38586,307.41845703125,290.1000061035156,3.861079216003418,4.3784661293029785,3.832489013671875,3.994232177734375,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
2.25,24.25,95981.2421875,95834.8046875,95622.6640625,96454.7265625,0.004109619650989771,0.0029578765388578176,0.004427798558026552,0.0023525250144302845,2.5794936391321244e-06,2.7158571356267203e-06,9.91873093880713e-07,2.423549631203059e-06,0.0,0.0,0.0,1.2409378769007162e-07,300.8544006347656,299.21957,307.7206726074219,289.8999938964844,3.860724925994873,4.276007175445557,3.780576705932617,3.984301805496216,0.0,0.0,0.0,0.0,46.29,40.689998626708984,25.219999313354492,26.97,28.52,32.09,8.09,8.22,0.3779999911785126,0.26899999380111694,0.085,0.057,97.2,97.2,11.069999694824219,11.229999542236328,59.7,48.2,15.020000457763672,22.25,1.59,1.43,9.5,10.4
2.25,24.75,96904.421875,96751.46875,96501.5546875,97420.9765625,0.004072947893291712,0.002902897307649255,0.003999005071818829,0.0024063722230494022,3.1438444239029195e-06,2.8324834602244664e-06,4.840231326852518e-07,2.620581426526769e-06,7.759484610403433e-09,0.0,0.0,1.3772361739938788e-07,300.721435546875,299.05438,307.988037109375,289.6344299316406,3.75087571144104,4.169173240661621,3.7836668491363525,3.7982139587402344,0.0,0.0,0.0,0.0,46.29,40.689998626708984,25.219999313354492,26.97,28.52,32.09,8.09,8.22,0.3779999911785126,0.26899999380111694,0.085,0.057,97.2,97.2,11.069999694824219,11.229999542236328,59.7,48.2,15.020000457763672,22.25,1.59,1.43,9.5,10.4
2.25,25.25,97874.234375,97720.484375,97431.09375,98436.3828125,0.004227015655487776,0.0030273739248514175,0.0037213654723018408,0.0026068866718560457,3.0412254545808537e-06,2.865341230062768e-06,9.449759090784937e-07,2.1255953015497653e-06,0.0,0.0,0.0,1.0788443915998869e-07,301.3554992675781,299.58804,308.72283935546875,290.034423828125,4.128057479858398,4.575378894805908,4.206727504730225,4.149785041809082,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
2.25,25.75,97763.90625,97606.7578125,97317.8359375,98322.5703125,0.004317767918109894,0.0031570771243423223,0.0035259737633168697,0.002742299111559987,3.0786879960942315e-06,3.1004660741018597e-06,1.3109743122186046e-06,2.185416406064178e-06,0.0,1.7402225438445384e-08,0.0,1.3800439546685084e-07,301.2884521484375,299.55542,309.02392578125,289.868896484375,4.683465003967285,5.18669319152832,4.885148048400879,4.702801704406738,0.0,0.0,0.0,0.0,29.45,28.0,8.100000381469727,8.5,12.45,13.5,3.55,3.6,0.48500001430511475,0.20000000298023224,0.065,0.01,34.5,45.0,5.199999809265137,4.0,27.5,14.0,0.05000000074505806,0.25,0.6,0.75,5.5,4.0
2.25,26.25,98548.6015625,98392.1484375,98079.2890625,99141.25,0.004411968402564526,0.003296459326520562,0.0034651467576622963,0.002852201694622636,3.316883976367535e-06,3.576876679289853e-06,9.115516945712443e-07,2.005405576710473e-06,0.0,5.1335540263153234e-08,0.0,1.5090996896560682e-07,301.2554626464844,299.55542,309.49127197265625,289.70330810546875,4.75725793838501,5.362225532531738,5.133821487426758,4.799483776092529,0.0,0.0,0.0,0.0,29.45,28.0,8.100000381469727,8.5,12.45,13.5,3.55,3.6,0.48500001430511475,0.20000000298023224,0.065,0.01,34.5,45.0,5.199999809265137,4.0,27.5,14.0,0.05000000074505806,0.25,0.6,0.75,5.5,4.0
2.25,26.75,98664.46875,98505.4140625,98195.3984375,99258.953125,0.004626378417015076,0.003535598749294877,0.003589848754927516,0.0030120888259261847,3.268641421527718e-06,4.5407191464619245e-06,1.0857247616513632e-06,1.6805746554382495e-06,0.0,6.54200249528003e-08,0.0,2.1179256748382613e-07,300.9214172363281,299.29022,309.65869140625,289.33447265625,4.765293687582016,5.422571182250977,5.328385829925537,4.935061454772949,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
2.25,27.25,97833.875,97667.8828125,97400.6875,98384.1953125,0.004796111490577459,0.003786064451560378,0.003804882289841771,0.0030676396563649178,3.1942959139996674e-06,3.783299234783044e-06,2.2142930902191438e-06,1.6321961311405175e-06,0.0,5.5783107910656327e-08,0.0,2.815759216900915e-07,300.221435546875,298.6239,309.45977783203125,288.50335693359375,4.668508052825928,5.208904266357422,5.223724365234375,4.826138973236084,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
2.25,27.75,96088.3984375,95909.453125,95724.3671875,96553.15625,0.0046773930080235004,0.0037479170132428408,0.0038417282048612833,0.002924385480582714,2.544475819377112e-06,2.632910536704003e-06,1.3564624623541022e-06,1.4936207435312099e-06,0.0,3.516147017990079e-08,0.0,1.6576343853103026e-07,298.7214050292969,297.15652,308.45977783203125,286.9033508300781,4.553529739379883,5.054379463195801,5.078474998474121,4.762420654296875,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
2.25,28.25,94348.8046875,94153.3359375,94045.421875,94734.78125,0.004747222177684307,0.0037344496231526136,0.003946113400161266,0.002978225238621235,1.6720989606255898e-06,2.7002504339179723e-06,1.2920667131766095e-06,2.0168374703644076e-06,0.0,2.3089919309882134e-08,0.0,2.2954407086217543e-07,297.4203186035156,295.9565,307.5945739746094,285.60333251953125,4.765293687582016,5.513068675994873,5.443321704864502,5.125188827514648,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
2.25,28.75,94821.6953125,94623.5546875,94503.1171875,95234.3125,0.004820510745048523,0.00373550271615386,0.0040427627973258495,0.003123992122709751,2.1159701191209024e-06,3.1144033982855035e-06,4.888410671810561e-07,1.814434881453053e-06,0.0,8.514215998900454e-09,0.0,1.6493343935053417e-07,296.9203186035156,295.38913,307.2945556640625,285.10333251953125,4.678398132324219,5.488037109375,5.337891578674316,4.828245639801025,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
2.25,29.25,95874.46875,95682.359375,95520.34375,96337.828125,0.004899122752249241,0.0037900195457041264,0.004123832564800978,0.0032762133050709963,3.739748990483349e-06,3.308774012111826e-06,8.756563829592778e-07,2.5321410248579923e-06,0.0,0.0,0.0,1.7464303425640537e-07,296.6873474121094,295.15326,307.16192626953125,284.8722229003906,4.385573863983154,5.291601181030273,5.0893754959106445,4.529891490936279,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
2.25,29.75,95944.65625,95760.875,95593.46875,96415.5546875,0.0050576734356582165,0.003944612108170986,0.004314810503274202,0.0035027016419917345,3.4668651096581016e-06,3.2893985917326063e-06,1.175431975752872e-06,2.332698613827233e-06,0.0,0.0,0.0,1.5615965764936846e-07,296.3203125,294.95328,306.9956359863281,284.7066650390625,4.118090629577637,5.050627708435059,4.817651271820068,4.252462863922119,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
2.25,30.25,96054.9140625,95880.84375,95708.2421875,96528.71875,0.005415158811956644,0.004274563863873482,0.004697786178439856,0.0037941993214190006,3.5104856124235084e-06,3.523337909427937e-06,1.7724879626257461e-06,1.8844386886485154e-06,0.0,0.0,0.0,1.3126526710038888e-07,295.8544006347656,294.51956,306.6967468261719,284.40997314453125,3.8578405380249023,4.7402143478393555,4.431503772735596,4.162046432495117,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
2.25,30.75,94998.15625,94834.5234375,94704.5390625,95419.59375,0.00562835019081831,0.004524997901171446,0.005021374206990004,0.0038494181353598833,3.8876682992849965e-06,2.6282334602001356e-06,1.5730895484011853e-06,1.655206233408535e-06,0.0,0.0,0.0,1.2599923593370477e-07,295.1543884277344,293.85327,306.2315368652344,283.87554931640625,3.788137435913086,4.685253143310547,4.246923923492432,4.3068671226501465,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
2.25,31.25,94157.21875,93998.96875,93902.9453125,94544.65625,0.005717830266803503,0.004570641554892063,0.00514290202409029,0.003838723059743643,3.501979563225177e-06,2.591673364804592e-06,1.795423145267705e-06,1.874428562587127e-06,0.0,0.0,0.0,1.2751721101267322e-07,294.45440673828125,293.08694,305.70001220703125,283.3822326660156,3.735445499420166,4.619605541229248,4.225115776062012,4.264072418212891,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
2.25,31.75,95482.6171875,95333.3125,95180.6171875,95925.9765625,0.005787291564047337,0.00455090869218111,0.005251731723546982,0.0038000568747520447,2.763106522252201e-06,2.9459092729666736e-06,1.2741173804897699e-06,2.1754631234216504e-06,0.0,0.0,0.0,8.394961525937106e-08,294.2203369140625,292.78696,305.6347961425781,283.38555908203125,3.6839730739593506,4.546267032623291,4.2108259201049805,4.1765594482421875,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
2.25,32.25,94548.0,94403.8046875,94287.0390625,94947.40625,0.005973885767161846,0.00467651104554534,0.005439018830657005,0.003792085452005267,2.901077778005856e-06,2.237357193735079e-06,8.471987484881538e-07,2.589165433164453e-06,2.0236321063293872e-08,0.0,0.0,9.533852818321975e-08,293.92034912109375,292.42065,305.3032531738281,283.3233337402344,3.724858045578003,4.529550075531006,4.221114635467529,4.246516704559326,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
2.25,32.75,93378.7734375,93239.859375,93169.5234375,93732.8125,0.0060682171024382114,0.004796459339559078,0.005576774012297392,0.003786757355555892,2.5404556254216004e-06,2.2521942355524516e-06,5.489482077791763e-07,2.553228341639624e-06,2.5363206646034087e-08,0.0,0.0,1.9286228791770554e-07,293.01812744140625,291.48914,304.4728088378906,282.792236328125,3.8981480598449707,4.64161491394043,4.390454292297363,4.4453325271606445,0.0,0.0,0.0,0.0,58.3,51.650001525878906,20.950000762939453,23.65,20.75,24.45,7.65,7.7,0.6349999904632568,0.3199999928474426,0.08,0.02,84.5,95.0,10.100000381469727,9.649999618530273,57.0,40.0,13.050000190734863,19.100000381469727,1.4,1.45,10.5,10.0
2.25,33.25,91811.53125,91675.875,91675.015625,92101.3671875,0.006106901448220015,0.004878008272498846,0.00575885409489274,0.003734409576281905,2.692566113182693e-06,2.2248507320909994e-06,8.811260840957402e-07,2.0463185137487017e-06,2.1826460638862955e-08,0.0,0.0,2.1088079904529877e-07,291.71923828125,290.12283,303.3087158203125,281.6644592285156,3.9490127563476562,4.544593811035156,4.376461029052734,4.593149662017822,0.0,0.0,0.0,0.0,38.36,44.72999954223633,37.36000061035156,33.2,24.36,22.03,7.78,7.93,0.6489999890327454,0.30300000309944153,0.089,0.047,95.8,95.0,17.420000076293945,14.65999984741211,54.5,47.8,12.649999618530273,14.229999542236328,1.46,1.34,9.899999618530273,10.4
