PSurf_Autumn,Rainf_Autumn,Snowf_Autumn,Tair_Autumn,Wind_Autumn,sand % topsoil,silt % topsoil,clay % topsoil,pH water topsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,CEC topsoil,CaCO3 % topsoil,C/N topsoil
0.62060595,0.39949027,0.0,0.93626785,0.5717664,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.64326286,0.38131568,0.0,0.93375397,0.5429523,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.6636696,0.35629717,0.0,0.9286461,0.5933716,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.6760807,0.29292402,2.1086255e-08,0.9667492,0.61809397,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.678658,0.36051354,2.4362244e-08,0.9642372,0.5971484,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6469598,0.5344293,2.2379647e-08,0.92873,0.61968017,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6469722,0.40786204,0.0,0.92370415,0.69880486,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.66237783,0.2971613,0.0,0.93141174,0.73492837,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.64810944,0.33932808,0.0,0.92881393,0.7776947,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.70783615,0.3741984,2.7886681e-08,0.9009247,0.7255554,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.76903915,0.2669101,2.7886681e-08,0.8933029,0.7004118,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.84023905,0.67706513,2.7886681e-08,0.8933029,0.7083349,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7979069,0.6246593,2.7886681e-08,0.86273384,0.8691869,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.70220375,0.46010765,2.7886681e-08,0.77638626,0.8929095,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6355033,0.42715785,2.7886681e-08,0.71533585,0.90972376,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6406622,0.50542724,2.3283029e-08,0.6644993,0.9242604,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.67168427,0.5258043,0.0,0.6212826,0.8383033,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.70795727,0.3929235,0.0,0.58577156,0.6876583,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6891446,0.40717813,0.0,0.52731705,0.5773424,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6086936,0.5500691,0.0,0.48150635,0.5260745,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5518999,0.5412469,0.0,0.44599533,0.4942913,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.57065916,0.26696113,0.0,0.41031647,0.46449947,0.18191768,0.33518755,0.37693685,0.33019143,0.28166234,0.12739465,0.2590164,0.0,0.17939392,0.22655688,0.27762035
0.5413065,0.2835566,0.0,0.3823452,0.47739196,0.18191768,0.33518755,0.37693685,0.33019143,0.28166234,0.12739465,0.2590164,0.0,0.17939392,0.22655688,0.27762035
0.46285295,0.25702187,2.7886681e-08,0.26802635,0.5885985,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.4049859,0.29590306,2.7886681e-08,0.23243332,0.60440564,0.27469486,0.7408366,0.60856616,0.7275405,0.6431112,0.36015326,0.5180328,0.39849624,0.87498236,0.4330074,0.5180088
0.199399,0.34480968,2.7886681e-08,0.06995964,0.6012924,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.019516945,0.41160533,2.7886681e-08,0.0,0.43397522,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.19720984,0.28854564,2.7886681e-08,0.019124985,0.50149155,0.42821187,0.56662357,0.48560575,0.7511046,0.27829885,0.4003831,0.15737706,0.2373792,0.39351657,0.25458914,0.5908539
0.21186256,0.2475852,2.7886681e-08,0.001367569,0.3140967,0.19239964,0.9072876,0.5751115,0.7452136,0.72461194,0.5229885,0.32786882,0.25886148,0.72501755,0.07788643,0.80129504
0.2788682,0.19550487,2.7886681e-08,0.026744843,0.050006986,0.19239964,0.9072876,0.5751115,0.7452136,0.72461194,0.5229885,0.32786882,0.25886148,0.72501755,0.07788643,0.80129504
0.56732893,0.15636906,2.7886681e-08,0.16652298,0.0,0.5344155,0.2712376,0.64202076,0.63622975,0.8177555,0.4233716,1.0,0.6885071,0.70472157,0.20072055,0.5261028
0.7577357,0.22856376,2.6252776e-08,0.26317024,0.024889708,0.5344155,0.2712376,0.64202076,0.63622975,0.8177555,0.4233716,1.0,0.6885071,0.70472157,0.20072055,0.5261028
0.5725055,0.38349387,0.0,0.9286461,0.5369848,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.62593365,0.56868505,0.0,0.93634796,0.5004997,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.65105104,0.470211,0.0,0.9286461,0.5218471,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.64619017,0.6230732,0.0,0.9667511,0.5469248,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.63128376,0.7645432,0.0,0.95921326,0.5409111,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6275306,0.58864784,0.0,0.8906231,0.5820997,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5894933,0.504127,0.0,0.893219,0.67551017,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6299801,0.361847,2.7886681e-08,0.92629814,0.68423843,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.58532095,0.24064669,2.7886681e-08,0.9160843,0.6444769,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7260699,0.42758712,0.0,0.90854454,0.6860442,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.75906324,0.6745695,0.0,0.90343666,0.855252,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.8341384,0.75790393,0.0,0.9009247,0.88593435,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.8159828,0.68446743,0.0,0.8729515,0.9605067,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6989536,0.4663764,6.548442e-09,0.784008,0.9442682,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.57042885,0.3080065,0.0,0.66960907,0.9311366,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5729747,0.37975213,0.0,0.6061249,1.0,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.61324596,0.48409095,0.0,0.58828545,0.88874483,0.054989293,1.0,0.6332169,0.7599411,0.89020044,0.2969349,0.45901638,0.108485505,1.0,0.5067765,0.5261028
0.65137625,0.7356622,0.0,0.56793594,0.7545781,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6575022,0.7549268,0.0,0.5146694,0.5950699,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.65864515,0.6761528,0.0,0.47154045,0.5180497,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.568975,0.5930213,0.0,0.42823982,0.4922036,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.54720306,0.35013375,0.0,0.40018272,0.47039545,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.57296324,0.17931816,0.0,0.37480736,0.4483143,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.48837805,0.34914538,2.7886681e-08,0.27824402,0.5306641,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.42276382,0.2885457,2.7886681e-08,0.22991943,0.5572876,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.28005457,0.40489885,2.3676506e-08,0.10806656,0.52737033,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.04938841,0.48936936,0.0,0.0,0.40260696,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.115274906,0.43390664,2.7886681e-08,0.0,0.36976433,0.42821187,0.56662357,0.48560575,0.7511046,0.27829885,0.4003831,0.15737706,0.2373792,0.39351657,0.25458914,0.5908539
0.19212866,0.7635609,1.1133929e-08,0.0,0.43427217,0.5992827,0.39532122,0.3236149,0.6929308,0.14893274,0.17145595,0.10491803,0.10311495,0.41465822,0.35683653,0.5908539
0.21987772,0.8258879,8.5286835e-09,0.0,0.18385804,0.19239964,0.9072876,0.5751115,0.7452136,0.72461194,0.5229885,0.32786882,0.25886148,0.72501755,0.07788643,0.80129504
0.34094858,0.61766875,2.7886681e-08,0.044582367,0.0,0.5344155,0.2712376,0.64202076,0.63622975,0.8177555,0.4233716,1.0,0.6885071,0.70472157,0.20072055,0.5261028
0.64661026,0.25609294,2.7886681e-08,0.23260117,0.0,0.5344155,0.2712376,0.64202076,0.63622975,0.8177555,0.4233716,1.0,0.6885071,0.70472157,0.20072055,0.5261028
0.5054817,0.20930651,2.7886681e-08,0.8855133,0.45818913,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.58393097,0.20235232,2.7886681e-08,0.9261341,0.42379105,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.6135173,0.35645673,1.6748661e-08,0.91600037,0.42389965,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.62804604,0.4156622,2.7886681e-08,0.91851044,0.4461894,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.58462286,0.40497258,2.7886681e-08,0.9032688,0.41664445,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.57375526,0.5262239,0.0,0.85502815,0.4054618,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.6202116,0.43571153,0.0,0.86273384,0.5404047,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.62408733,0.30018088,0.0,0.86273384,0.5402247,0.3744809,0.47908577,0.7306462,0.77319586,0.2925291,0.29501915,0.4918033,0.50590765,0.51698375,0.514325,0.48563334
0.68462133,0.45414242,7.759485e-09,0.8526001,0.48439026,0.3744809,0.47908577,0.7306462,0.77319586,0.2925291,0.29501915,0.4918033,0.50590765,0.51698375,0.514325,0.48563334
0.7482128,0.42614672,0.0,0.9009247,0.6761048,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.74097824,0.43636695,0.0,0.8958149,0.9584081,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.79243135,0.5013497,0.0,0.893301,0.99591565,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.8000288,0.48818848,0.0,0.8678417,1.0,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.74556637,0.46790615,0.0,0.8144951,0.95080566,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.631114,0.29062757,0.0,0.70017433,0.8923645,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5170474,0.052632898,0.0,0.6010151,1.0,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5480552,0.17372617,0.0,0.5629101,0.9558327,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6170864,0.6167122,0.0,0.5451546,0.80699563,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.62168837,0.54226625,0.0,0.5171814,0.67103887,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6289182,0.55416644,0.0,0.4816723,0.5387585,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5596256,0.65706635,0.0,0.42832375,0.50332975,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.50448465,0.5518459,0.0,0.3749771,0.47654748,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.59139204,0.35027263,0.0,0.35713768,0.45038497,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.53010845,0.38791278,2.0236321e-08,0.3342743,0.471166,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.45344162,0.28953084,2.5363207e-08,0.26551437,0.55924606,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.35067606,0.33102837,2.182646e-08,0.16652298,0.5850997,0.27469486,0.7408366,0.60856616,0.7275405,0.6431112,0.36015326,0.5180328,0.39849624,0.87498236,0.4330074,0.5180088
0.20309973,0.44199118,2.7886681e-08,0.052204132,0.45760596,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.09801006,0.3993447,2.7886681e-08,0.0,0.3916844,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.28956747,0.551528,0.0,0.029254913,0.4427421,0.42821187,0.56662357,0.48560575,0.7511046,0.27829885,0.4003831,0.15737706,0.2373792,0.39351657,0.25458914,0.5908539
0.3862195,0.7237785,0.0,0.05731201,0.17328072,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.30047464,0.6307219,0.0,0.024232864,0.0,0.5344155,0.2712376,0.64202076,0.63622975,0.8177555,0.4233716,1.0,0.6885071,0.70472157,0.20072055,0.5261028
0.5912056,0.20476809,0.0,0.21233368,0.0,0.5344155,0.2712376,0.64202076,0.63622975,0.8177555,0.4233716,1.0,0.6885071,0.70472157,0.20072055,0.5261028
0.43009043,0.4477134,0.0,0.87278366,0.49017644,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.50604725,0.46605596,0.0,0.8880272,0.35235882,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5239215,0.66597986,0.0,0.9235382,0.3023764,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5570116,0.91172254,0.0,0.9108906,0.35186684,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.6109519,0.81486416,0.0,0.91851234,0.3746482,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.6086478,0.5465827,7.6506055e-09,0.9032688,0.34442675,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.53770256,0.38136157,1.7160476e-08,0.8448963,0.2010231,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5716624,0.6813787,0.0,0.84238434,0.30442345,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5886326,0.58082724,0.0,0.8449764,0.2240063,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5841861,0.35259297,1.5983755e-08,0.82722473,0.15810752,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.6780586,0.33778605,0.0,0.8754654,0.53125393,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7281656,0.60537446,0.0,0.8958149,0.86649466,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.7569423,0.47397336,0.0,0.8958149,1.0,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.75293016,0.3199593,0.0,0.8729515,1.0,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7310662,0.29905918,0.0,0.82722473,1.0,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6184149,0.2093372,0.0,0.7129059,0.9398174,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.4929142,0.29576346,0.0,0.5959053,1.0,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.54598475,0.20864907,0.0,0.55537033,0.8719065,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.58392763,0.20369855,0.0,0.5426426,0.7687533,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6474638,0.28273746,0.0,0.5248871,0.64699507,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6648779,0.46665105,0.0,0.4765625,0.5258243,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.6363964,0.41968772,0.0,0.4307518,0.50956845,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.60385084,0.4816014,0.0,0.3749771,0.50490737,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.57735634,0.610415,0.0,0.3520279,0.48768353,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.53151226,0.90008795,0.0,0.33938217,0.47474313,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.46849775,0.9887028,0.0,0.27581596,0.5803282,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.371552,0.6684681,0.0,0.1791687,0.6239834,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.35101604,0.7669749,0.0,0.10806656,0.49560785,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.14960384,0.73941886,0.0,0.0,0.4021784,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.26256323,0.53645205,0.0,0.01150322,0.32478178,0.7836919,0.21021992,0.14137521,0.73784983,0.14634539,0.29310346,0.07868852,0.16219121,0.22832978,0.040144112,0.7203561
0.40481758,0.3119389,0.0,0.05982399,0.23138773,0.6938467,0.22229409,0.33241874,0.77908695,0.4814036,0.4137931,0.17049178,0.2373792,0.6111345,0.054554816,0.946985
0.4274683,0.20548001,0.0,0.05731201,0.0,0.19239964,0.9072876,0.5751115,0.7452136,0.72461194,0.5229885,0.32786882,0.25886148,0.72501755,0.07788643,0.80129504
0.47078037,0.3025166,0.0,0.11585426,0.0,0.50887126,0.39758518,0.53021187,0.45360827,1.0,0.8333334,0.6885246,0.6562836,0.7385483,0.02504718,0.50182104
0.59846497,0.2946798,0.0,0.98718643,0.44530058,0.50887126,0.39758518,0.53021187,0.45360827,1.0,0.8333334,0.6885246,0.6562836,0.7385483,0.02504718,0.50182104
0.54166985,0.44434348,0.0,0.93885994,0.5082766,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.4176092,0.2593654,1.529249e-08,0.85502815,0.48564315,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.48593187,0.30767658,1.0730822e-08,0.8676739,0.323228,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.50524807,0.18042693,0.0,0.8880272,0.2465688,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5071039,0.22798875,0.0,0.8931351,0.2621069,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.55600834,0.23954865,0.0,0.9083786,0.3401476,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.58043766,0.22986606,0.0,0.9007549,0.38810134,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.52841663,0.32750496,0.0,0.84238434,0.36606526,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.55707836,0.43346605,0.0,0.84238434,0.34251428,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.50795984,0.2372472,0.0,0.8093853,0.1098212,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.54698133,0.31944403,0.0,0.81700706,0.096690774,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.6111641,0.378076,0.0,0.8373585,0.3428707,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.64098024,0.35875836,0.0,0.8297386,0.5551114,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.71726894,0.34593442,0.0,0.8678436,0.88868976,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7285347,0.07982129,0.0,0.84246445,1.0,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7132635,0.07368973,2.0810084e-08,0.7967396,1.0,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
