PSurf_Winter,Rainf_Winter,Snowf_Winter,Tair_Winter,Wind_Winter,sand % topsoil,silt % topsoil,clay % topsoil,pH water topsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,CEC topsoil,CaCO3 % topsoil,C/N topsoil
0.69599724,0.6761235,8.334036e-08,0.51302147,0.63718456,0.08034478,0.29150498,0.20388255,0.12665689,0.04543987,0.0,0.05901639,0.017185822,0.22663847,0.1821925,0.080938876
0.7020378,0.86944556,1.885041e-07,0.45170784,0.5731409,0.08034478,0.29150498,0.20388255,0.12665689,0.04543987,0.0,0.05901639,0.017185822,0.22663847,0.1821925,0.080938876
0.6281543,0.778157,2.4582224e-07,0.44966125,0.5723701,0.08034478,0.29150498,0.20388255,0.12665689,0.04543987,0.0,0.05901639,0.017185822,0.22663847,0.1821925,0.080938876
0.55158234,0.4453055,1.7208238e-07,0.4410286,0.58171695,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.48911667,0.54828393,2.5995917e-07,0.3974228,0.56581825,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.45719385,0.45739755,3.3099974e-07,0.34518242,0.4528361,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.4044423,0.5303663,3.3099974e-07,0.30428314,0.23895007,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.024580002,0.6878048,2.5706115e-07,0.101034164,0.41759402,0.40606517,0.49266925,0.63761884,0.6568483,0.80611247,0.66091955,0.5245902,0.3233083,0.620155,0.021272946,0.6070417
0.12674856,0.5484191,2.0499544e-07,0.1493969,0.5662289,0.6042532,0.3857266,0.32801685,0.71575844,0.14117078,0.25670496,0.08524591,0.16219121,0.3675828,0.15817465,0.74463785
0.1988287,0.4478862,2.041899e-07,0.16278267,0.51024026,0.50371206,0.38249245,0.56161225,0.68483067,0.5253881,0.3678161,0.53770494,0.4092374,0.6207187,0.24052154,0.48563334
0.11401367,0.50912833,1.7672336e-07,0.13030052,0.36998528,0.50371206,0.38249245,0.56161225,0.68483067,0.5253881,0.3678161,0.53770494,0.4092374,0.6207187,0.24052154,0.48563334
0.26209164,0.5630504,1.6756884e-07,0.101911545,0.038511634,0.5344155,0.2712376,0.64202076,0.63622975,0.8177555,0.4233716,1.0,0.6885071,0.70472157,0.20072055,0.5261028
0.8075285,0.52489734,1.5970663e-07,0.39164162,0.16701156,0.50887126,0.39758518,0.53021187,0.45360827,1.0,0.8333334,0.6885246,0.6562836,0.7385483,0.02504718,0.50182104
0.6999655,0.83377457,1.5952804e-07,0.85111046,0.7981289,0.08034478,0.29150498,0.20388255,0.12665689,0.04543987,0.0,0.05901639,0.017185822,0.22663847,0.1821925,0.080938876
0.7008481,0.8440825,1.5328465e-07,0.83589554,0.80775124,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7058439,0.43326423,7.0544885e-08,0.8140888,0.82004493,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.71968794,0.21806118,6.500129e-08,0.79660225,0.83326036,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.73071,0.34702787,5.6331075e-08,0.77480125,0.82702786,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.73679924,0.5737177,5.9586238e-08,0.765728,0.79317003,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7558408,0.65140426,3.0838592e-08,0.7459755,0.77422017,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.75301886,0.69925773,8.429036e-09,0.6910267,0.7545417,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.75550413,0.5847733,7.5080266e-08,0.66015244,0.7149952,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7735319,0.7653738,1.3811172e-07,0.62701035,0.677854,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7733016,0.6738782,2.3872292e-07,0.598402,0.6806659,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.76368904,0.5535927,1.5066476e-07,0.5743313,0.67930657,0.24940227,0.6903838,0.7347546,0.83505154,0.12952782,0.18773946,0.12459016,0.1299678,0.37096542,0.6800481,0.59894776
0.73838806,0.58617103,1.2198812e-07,0.532774,0.656462,0.24940227,0.6903838,0.7347546,0.83505154,0.12952782,0.18773946,0.12459016,0.1299678,0.37096542,0.6800481,0.59894776
0.6983266,0.9372971,1.0252684e-07,0.4628296,0.6475852,0.24940227,0.6903838,0.7347546,0.83505154,0.12952782,0.18773946,0.12459016,0.1299678,0.37096542,0.6800481,0.59894776
0.63539886,0.45783135,9.6963134e-08,0.44534302,0.63176316,0.24940227,0.6903838,0.7347546,0.83505154,0.12952782,0.18773946,0.12459016,0.1299678,0.37096542,0.6800481,0.59894776
0.5621829,0.36301002,5.6525913e-08,0.43012428,0.6030765,0.24940227,0.6903838,0.7347546,0.83505154,0.12952782,0.18773946,0.12459016,0.1299678,0.37096542,0.6800481,0.59894776
0.505147,0.57339084,6.648576e-08,0.38878822,0.5639582,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.47988462,0.522753,1.2700426e-07,0.34949875,0.5526753,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.4307747,0.63688266,1.2802016e-07,0.31950378,0.45474786,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.27339506,0.4000651,1.178374e-07,0.26067924,0.16387957,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.013109684,0.28272393,6.2476005e-08,0.1162529,0.22276503,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.11423683,0.23402229,1.6960128e-07,0.12532425,0.43215114,0.6042532,0.3857266,0.32801685,0.71575844,0.14117078,0.25670496,0.08524591,0.16219121,0.3675828,0.15817465,0.74463785
0.207263,0.47731456,2.2752722e-07,0.15597916,0.5247107,0.6042532,0.3857266,0.32801685,0.71575844,0.14117078,0.25670496,0.08524591,0.16219121,0.3675828,0.15817465,0.74463785
0.14702749,0.5164124,3.0278e-07,0.12576485,0.47702426,0.50371206,0.38249245,0.56161225,0.68483067,0.5253881,0.3678161,0.53770494,0.4092374,0.6207187,0.24052154,0.48563334
0.26089144,0.5758741,2.2875503e-07,0.09305954,0.16951841,0.50887126,0.39758518,0.53021187,0.45360827,1.0,0.8333334,0.6885246,0.6562836,0.7385483,0.02504718,0.50182104
0.65559626,0.40333888,1.949617e-07,0.31262398,0.15057081,0.51327544,0.3811988,0.54165685,0.48600882,1.0,0.79118776,0.72131145,0.55961335,0.69119096,0.02161606,0.5261028
0.8707099,0.2512695,1.6720399e-07,0.43341827,0.27136046,0.53844213,0.26800346,0.6367384,0.66863036,0.87726384,0.39846742,1.0,0.7099893,0.7002114,0.23297308,0.5503845
0.70382595,0.23699257,1.5991988e-07,0.844965,0.76685756,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7196479,0.5846306,2.1760387e-07,0.8424778,0.76353246,0.08034478,0.29150498,0.20388255,0.12665689,0.04543987,0.0,0.05901639,0.017185822,0.22663847,0.1821925,0.080938876
0.72344255,0.39282635,2.013773e-07,0.8315754,0.7846779,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7240858,0.80568874,2.073644e-07,0.81635857,0.8182619,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7298517,0.5565455,8.159676e-08,0.79660416,0.85231024,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.731328,0.36121896,2.2277968e-08,0.7770691,0.8578418,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.74543715,0.44449398,4.6233716e-08,0.7682171,0.82127756,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.78005314,0.3078734,4.053253e-08,0.7439251,0.76476353,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.78224516,0.2213588,5.0740024e-08,0.6889801,0.69271296,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7701411,0.32407925,3.6406767e-08,0.6603718,0.61871785,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.78437996,0.32576242,3.623521e-08,0.6206436,0.6956976,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.76963806,0.109478325,3.5475367e-08,0.5854511,0.74888974,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.776989,0.13326421,2.087272e-08,0.55911255,0.69878274,0.12520446,0.9016818,0.73886305,0.80412376,0.7543661,0.34865898,0.39999998,0.20515576,1.0,0.5551553,0.59894776
0.7954664,0.0032333136,1.9785062e-08,0.5416279,0.61220294,0.12520446,0.9016818,0.73886305,0.80412376,0.7543661,0.34865898,0.39999998,0.20515576,1.0,0.5551553,0.59894776
0.7412019,0.013009161,2.2745237e-08,0.491436,0.6463854,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.65500975,0.07703933,8.339173e-09,0.45419884,0.6560759,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.60237217,0.24178925,1.0585788e-08,0.4192257,0.61668664,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.55234003,0.32560083,8.374881e-09,0.38696098,0.5822025,0.18191768,0.33518755,0.37693685,0.33019143,0.28166234,0.12739465,0.2590164,0.0,0.17939392,0.22655688,0.27762035
0.504446,0.41891333,1.8469704e-08,0.32813644,0.5769265,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.49118853,0.44237104,3.7011823e-08,0.30428314,0.558314,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.35433817,0.37589285,1.1565933e-08,0.26704407,0.36050457,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.16455984,0.30129203,9.667322e-09,0.17529488,0.20848125,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.12970543,0.12598583,5.0165e-08,0.13395882,0.45464534,0.6042532,0.3857266,0.32801685,0.71575844,0.14117078,0.25670496,0.08524591,0.16219121,0.3675828,0.15817465,0.74463785
0.20940495,0.20887324,4.586337e-08,0.13417625,0.5054124,0.6042532,0.3857266,0.32801685,0.71575844,0.14117078,0.25670496,0.08524591,0.16219121,0.3675828,0.15817465,0.74463785
0.2080965,0.1976451,4.9206214e-08,0.11032677,0.42908937,0.50371206,0.38249245,0.56161225,0.68483067,0.5253881,0.3678161,0.53770494,0.4092374,0.6207187,0.24052154,0.48563334
0.28224707,0.26436934,3.9472024e-08,0.06899071,0.16808218,0.53844213,0.26800346,0.6367384,0.66863036,0.87726384,0.39846742,1.0,0.7099893,0.7002114,0.23297308,0.5503845
0.62634134,0.356581,1.16027525e-08,0.29945564,0.07495242,0.50887126,0.39758518,0.53021187,0.45360827,1.0,0.8333334,0.6885246,0.6562836,0.7385483,0.02504718,0.50182104
0.91589403,0.26821402,0.0,0.42024803,0.1744042,0.17566375,0.5057137,1.0,0.7562592,0.76924324,0.54980844,0.9836065,0.72610104,1.0,0.5935839,0.47349253
0.66432524,0.10908291,0.0,0.8383827,0.69347066,0.08034478,0.29150498,0.20388255,0.12665689,0.04543987,0.0,0.05901639,0.017185822,0.22663847,0.1821925,0.080938876
0.6932254,0.061605066,1.4959511e-08,0.8581352,0.7243678,0.08034478,0.29150498,0.20388255,0.12665689,0.04543987,0.0,0.05901639,0.017185822,0.22663847,0.1821925,0.080938876
0.7225909,0.45445475,1.741566e-08,0.8315754,0.7294453,0.08034478,0.29150498,0.20388255,0.12665689,0.04543987,0.0,0.05901639,0.017185822,0.22663847,0.1821925,0.080938876
0.73657703,0.31657508,1.1910925e-08,0.82725716,0.74870354,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.73932457,0.34383938,9.153351e-09,0.8163605,0.79930466,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.737144,0.37534282,1.9154653e-08,0.80340767,0.85356516,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.74012136,0.56719124,5.430375e-08,0.7813873,0.8739492,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.74808073,0.34827742,8.286902e-08,0.7507324,0.8518562,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.78713655,0.36518094,6.3933854e-08,0.72439194,0.7970361,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.82535267,0.37708423,1.7841565e-08,0.6935177,0.6831563,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7719717,0.41101566,3.3353384e-08,0.6494732,0.7210106,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.74487925,0.89204705,4.3563112e-08,0.60315895,0.8053152,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7368183,0.7169254,3.954831e-08,0.5702362,0.80362374,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.75057936,0.429023,6.3801174e-08,0.53731155,0.76099664,0.054989293,1.0,0.6332169,0.7599411,0.89020044,0.2969349,0.45901638,0.108485505,1.0,0.5067765,0.5261028
0.7721224,0.43514183,1.107958e-08,0.52640915,0.6667687,0.054989293,1.0,0.6332169,0.7599411,0.89020044,0.2969349,0.45901638,0.108485505,1.0,0.5067765,0.5261028
0.74747753,0.40382156,2.9794526e-08,0.5089245,0.6314611,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.67757463,0.75028574,3.4104765e-08,0.46758652,0.66462725,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6222539,1.0,1.16873204e-08,0.3933239,0.64042455,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.55861425,1.0,9.2909245e-09,0.37605858,0.6045436,0.18191768,0.33518755,0.37693685,0.33019143,0.28166234,0.12739465,0.2590164,0.0,0.17939392,0.22655688,0.27762035
0.53091383,1.0,5.5636654e-08,0.35198784,0.5955543,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.5036516,0.96430326,6.415698e-08,0.29520988,0.64241475,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.4144225,0.5890442,8.710032e-08,0.2781639,0.55412966,0.27469486,0.7408366,0.60856616,0.7275405,0.6431112,0.36015326,0.5180328,0.39849624,0.87498236,0.4330074,0.5180088
0.28417587,0.5957742,1.0276006e-07,0.22139168,0.456299,0.27469486,0.7408366,0.60856616,0.7275405,0.6431112,0.36015326,0.5180328,0.39849624,0.87498236,0.4330074,0.5180088
0.1009078,0.38798276,1.5511141e-07,0.17119789,0.64910203,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.16953754,0.4297532,2.3245057e-07,0.12327576,0.63148826,0.6042532,0.3857266,0.32801685,0.71575844,0.14117078,0.25670496,0.08524591,0.16219121,0.3675828,0.15817465,0.74463785
0.24569035,0.27108046,1.936408e-07,0.121227264,0.45834464,0.50371206,0.38249245,0.56161225,0.68483067,0.5253881,0.3678161,0.53770494,0.4092374,0.6207187,0.24052154,0.48563334
0.21781492,0.5138705,2.6496411e-07,0.101911545,0.2565717,0.53844213,0.26800346,0.6367384,0.66863036,0.87726384,0.39846742,1.0,0.7099893,0.7002114,0.23297308,0.5503845
0.519855,0.42343137,2.6131474e-07,0.25336266,0.06152183,0.53844213,0.26800346,0.6367384,0.66863036,0.87726384,0.39846742,1.0,0.7099893,0.7002114,0.23297308,0.5503845
0.8230367,0.43838343,2.8430048e-07,0.38505554,0.08266181,0.50887126,0.39758518,0.53021187,0.45360827,1.0,0.8333334,0.6885246,0.6562836,0.7385483,0.02504718,0.50182104
0.6530018,0.6346475,2.5897748e-07,0.84064865,0.6634292,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.6898341,0.58978677,2.6714093e-07,0.8581352,0.68379706,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.712482,0.4248061,2.0288982e-07,0.8383808,0.68251246,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7032695,0.36415198,1.418673e-07,0.80319023,0.70003146,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7285752,0.4323288,8.769724e-08,0.798872,0.75780505,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7330537,0.5197418,1.1028051e-07,0.79909325,0.8229731,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7376294,0.70718145,2.3986138e-07,0.7793369,0.8670539,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.74285126,0.5056542,2.1179365e-07,0.7573147,0.8230904,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7705736,0.5108985,1.7787958e-07,0.7309761,0.74599487,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.8468394,0.39335123,2.427843e-07,0.69805336,0.6613924,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.77512884,0.37920997,1.6849748e-07,0.6626415,0.7591532,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7185674,0.71328306,1.4730011e-07,0.60564804,0.8065186,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7043934,0.8431941,1.2346918e-07,0.55955315,0.8246538,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6915846,0.78998125,6.080394e-08,0.5266285,0.82245284,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6999693,0.82872415,3.5744797e-08,0.491436,0.73683196,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7320504,0.75841224,5.8396324e-08,0.48280334,0.63149375,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6694627,0.7231457,9.030063e-08,0.44351578,0.6590825,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6092944,0.66206133,1.5753035e-07,0.38220406,0.6578929,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5791292,0.48934218,2.9825952e-07,0.36471748,0.6160299,0.18191768,0.33518755,0.37693685,0.33019143,0.28166234,0.12739465,0.2590164,0.0,0.17939392,0.22655688,0.27762035
0.5338855,0.43747887,3.3099974e-07,0.34313583,0.61268336,0.18191768,0.33518755,0.37693685,0.33019143,0.28166234,0.12739465,0.2590164,0.0,0.17939392,0.22655688,0.27762035
0.49728394,0.69891024,2.9964932e-07,0.2952118,0.67471117,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.42738485,0.7546352,2.3598432e-07,0.2625084,0.69728345,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.34397173,0.739038,2.5761565e-07,0.24524117,0.7154376,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.13430166,0.514768,2.3997134e-07,0.10308266,0.7787232,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.11201334,0.39311907,1.7582063e-07,0.0923996,0.63851374,0.6042532,0.3857266,0.32801685,0.71575844,0.14117078,0.25670496,0.08524591,0.16219121,0.3675828,0.15817465,0.74463785
0.25333118,0.48946097,1.1807142e-07,0.10396004,0.533256,0.142947,0.3962915,1.0,0.8983799,0.36497414,0.38697314,0.10491803,0.25886148,1.0,1.0,1.0
0.23416281,0.48767862,1.03278985e-07,0.106227875,0.2839412,0.53844213,0.26800346,0.6367384,0.66863036,0.87726384,0.39846742,1.0,0.7099893,0.7002114,0.23297308,0.5503845
0.49727345,0.5506878,9.4397556e-08,0.22907066,0.077923,0.53844213,0.26800346,0.6367384,0.66863036,0.87726384,0.39846742,1.0,0.7099893,0.7002114,0.23297308,0.5503845
0.7997055,0.5086485,9.5999205e-08,0.35871887,0.008787036,0.50887126,0.39758518,0.53021187,0.45360827,1.0,0.8333334,0.6885246,0.6562836,0.7385483,0.02504718,0.50182104
0.77705765,0.24632356,1.0918196e-07,0.3698387,0.23527318,0.5344155,0.2712376,0.64202076,0.63622975,0.8177555,0.4233716,1.0,0.6885071,0.70472157,0.20072055,0.5261028
0.6252537,0.21755567,7.7979394e-08,0.8783283,0.6765656,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.648983,0.32460847,8.189637e-08,0.8694744,0.616687,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.6700139,0.604748,4.0572306e-08,0.8451843,0.62745005,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.6828799,0.73437417,3.6945192e-08,0.8626709,0.6338745,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.68569565,0.5491092,3.9099604e-08,0.844965,0.63074726,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.65361404,0.6600137,1.6417466e-08,0.798872,0.6560914,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6536274,0.72220826,3.3123335e-08,0.7813873,0.7237037,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6694565,0.8226036,1.4622245e-07,0.7816067,0.76223725,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.65524006,0.6855005,2.6176582e-07,0.76843643,0.7925287,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7162461,0.58665276,2.3349816e-07,0.7377796,0.71642214,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7785988,0.65988386,2.2307371e-07,0.7248287,0.69319993,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.85094213,0.48273543,2.3295114e-07,0.71575737,0.699416,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.807539,0.5434469,2.2863766e-07,0.684885,0.83788913,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7099595,0.35994855,1.3335472e-07,0.6058636,0.87981504,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.64216614,0.30148724,7.487441e-08,0.5509205,0.8975015,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
